iter,elapsed_s,global_best_len,iter_best_len,iter_mean_len,iter_worst_len
546,10.8258,33203.2,34800.4,42560.6,53733.6
547,10.8445,33203.2,34885.5,42612.1,51205.4
548,10.8628,33203.2,35915.2,42690.8,54381.7
549,10.8814,33203.2,34586.5,43132.9,52855.9
550,10.9,33203.2,34317.6,42768.9,53887.5
551,10.9186,33203.2,34563.1,42668.7,52110.6
552,10.9372,33203.2,36047,42734.7,51193.6
553,10.9556,33203.2,33933,42787.3,55712.9
554,10.9738,33203.2,35181.5,42263.3,52421.9
555,10.9921,32815.1,32815.1,42169.3,50334
556,11.0107,32815.1,35444.4,42707.1,51262
557,11.0294,32815.1,34495.7,42668.6,51913.4
558,11.0482,32815.1,35568.1,42282.1,50732
559,11.0669,32815.1,34201.3,42166.9,55807.2
560,11.0858,32815.1,35277.8,42123.3,51714.6
561,11.1045,32815.1,34273.5,42238.7,59614.7
562,11.1232,32815.1,34044.7,42189.9,50729.9
563,11.1418,32815.1,33753.4,41767.3,53293.1
564,11.1605,32815.1,33255.7,42122.2,49898.3
565,11.1793,32815.1,34706.5,42838.8,55209.7
566,11.198,32815.1,34923.8,42391.1,51166
567,11.2166,32815.1,34178,42397.3,50644.9
568,11.2352,32815.1,32846.2,42109.9,53181.4
569,11.2539,32815.1,33715.5,42442.9,57499.6
570,11.2725,32815.1,34313.9,42424.4,52008
571,11.2913,32815.1,33815.4,42405,52430.1
572,11.3102,32815.1,34741.7,42357.8,52086.9
573,11.3291,32815.1,35304.3,42384.8,51422.2
574,11.3478,32815.1,34596.1,42399.9,53421.3
575,11.3666,32815.1,34759.4,42476.3,51538.5
576,11.3855,32815.1,34508.5,42530.9,50225
577,11.4043,32815.1,35160,42144.8,51713
578,11.4233,32815.1,33885.3,42907.4,56176.3
579,11.442,32815.1,34274.3,41781,50343.1
580,11.4608,32815.1,35338.2,42276.5,50808.9
581,11.4794,32815.1,35320,42487.7,51623.5
582,11.4983,32815.1,34912.5,42017,52516.4
583,11.5171,32815.1,33659.1,42292.8,53631.1
584,11.5359,32815.1,34404.3,42312.6,53830.9
585,11.5547,32815.1,34797,42120.3,50809.7
586,11.5733,32815.1,34540.2,42248.9,51861
587,11.5922,32815.1,34723.6,42183.4,51556.2
588,11.6108,32693.9,32693.9,42415.9,50859.6
589,11.6295,32693.9,34193.2,42025.4,54321.2
590,11.6482,32693.9,33895.9,41852.5,49624.8
591,11.6671,32693.9,33411.8,42055.5,51872.9
592,11.6858,32693.9,35440.2,42053.6,51472.3
593,11.7044,32693.9,34336.1,41688.9,48726.4
594,11.7228,32693.9,34646.4,42264.2,53261.7
595,11.7418,32693.9,34724.4,42228.8,53636.2
596,11.7607,32693.9,34424.9,42283.1,52811.8
597,11.7796,32693.9,34806.2,42180.2,53476.6
598,11.7984,32693.9,32919.7,42368,50868.2
599,11.817,32693.9,34509.5,42209.9,50824.2
600,11.8357,32693.9,33727.2,42329.8,55507
601,11.8545,32693.9,34969.7,41856.4,52119.8
602,11.8731,32693.9,33795.7,41785.5,52970.8
603,11.892,32693.9,34060.8,42081.8,50812.7
604,11.9106,32693.9,34669.3,41504.3,51991.2
605,11.9293,32693.9,34101.7,41564.9,48719.1
606,11.9479,32693.9,33547.5,41986,50267.6
607,11.9666,32693.9,35493,41974.9,50125.4
608,11.9855,32693.9,35054,41637.7,50265.3
609,12.0041,32693.9,34622.9,41727.6,51814.8
610,12.0227,32514.5,32514.5,41937.1,51287.7
611,12.0414,32514.5,35200.5,41437.6,50278.8
612,12.0602,32514.5,35189.6,41870.5,50411.6
613,12.0788,32514.5,33693.3,41945.2,52840
614,12.0974,32514.5,34334.3,41740.3,51580.5
615,12.1162,32514.5,34675.3,41873.6,52223.2
616,12.135,32514.5,33869.2,41623.4,52582.7
617,12.1536,32514.5,35185.3,42013.2,53667.4
618,12.1723,32514.5,33972.7,41907.7,51241
619,12.1909,32514.5,34350.6,41927.7,51748.7
620,12.2096,32514.5,35758.6,42444.7,52030.6
621,12.2284,32514.5,34417.5,42190.5,52669.8
622,12.2472,32514.5,33828.4,41579.7,52925
623,12.2659,32514.5,35538.7,42018.4,52632
624,12.2847,32514.5,34876.1,41975.4,52284.1
625,12.3034,32514.5,33261.9,41943.2,52567
626,12.322,32514.5,34745,41478.1,52561.7
627,12.3408,32514.5,34993,42007.1,54899.5
628,12.3592,32514.5,35406.5,41823.3,51828.5
629,12.3781,32514.5,33547,41853.9,51795.9
630,12.3967,32514.5,33548.5,41481.7,51865.3
631,12.4156,32514.5,33727.9,41831,52448.5
632,12.4341,32514.5,34231.8,42109.8,50739.3
633,12.4528,32514.5,33551,41968,51191.1
634,12.4714,32514.5,33889.5,41812.1,54665.4
635,12.4901,32514.5,34669.4,41578.1,53145.8
636,12.5089,32514.5,34855.7,42065.9,52074.6
637,12.5276,32514.5,33471.2,42315.7,55976.5
638,12.5465,32514.5,33589.9,41869,51003
639,12.565,32514.5,34411.3,41851.6,53621.3
640,12.5836,32514.5,33599.5,41442.7,51281.6
641,12.6022,32514.5,33358.8,41789.5,53463.6
642,12.6208,32514.5,34423.7,41650,54689.2
643,12.6395,32514.5,33672.2,41441.2,52408
644,12.658,32514.5,34636.9,41462.8,51094
645,12.6767,32514.5,35363.8,41954.9,52286.8
646,12.695,32514.5,34291.2,41503.9,52610.4
647,12.7134,32514.5,33385.4,41354.8,52132.9
648,12.732,32514.5,34337.4,41883.7,52006.5
649,12.7507,32514.5,34456.9,41588.5,51617.3
650,12.7694,32514.5,34947.9,41295,49105.7
651,12.7883,32514.5,34311.2,41674.3,53001.4
652,12.807,32514.5,33803,41435.2,50137
653,12.8256,32514.5,34510.4,41454.7,51515.9
654,12.8441,32514.5,34428.6,41417.4,53991
655,12.863,32514.5,34034.8,41110.8,49668.7
656,12.8816,32514.5,35009.7,41406.8,50793.9
657,12.9002,32514.5,33445.6,41563.5,52119.8
658,12.9189,32514.5,34147,41566.1,53551.3
659,12.9374,32514.5,34615.2,41899.8,51090.6
660,12.956,32514.5,33590.7,41507.8,51744.7
661,12.9745,32514.5,34575.9,41446.4,49589.3
662,12.9931,32514.5,34331.2,41128.4,50666.7
663,13.0118,32514.5,34823.6,41484.3,50014.9
664,13.0304,32514.5,33577.6,41421.9,52400.6
665,13.049,32514.5,34469,41496.8,53861.4
666,13.0677,32514.5,33686.7,40824.1,51293.4
667,13.0862,32514.5,33421.2,41229,51808.7
668,13.1049,32514.5,33338.5,41448.2,50164.1
669,13.1236,32514.5,33191.9,41003.7,50209.1
670,13.1425,32514.5,34032.3,41354.9,50828.5
671,13.1614,32514.5,33812,41060.3,50977.4
672,13.1797,32514.5,34323.2,41562,51863.2
673,13.1988,32514.5,33747.7,41139.6,50454.7
674,13.2181,32514.5,33120.4,41228.5,53332.1
675,13.2377,32514.5,34266.9,41218.4,49430.2
676,13.2562,32514.5,33571.7,40522.9,52982.2
677,13.2756,32514.5,33095.8,40985.5,52303.7
678,13.2944,32514.5,33443.9,40954.2,52617.9
679,13.314,32514.5,33128.7,41667.7,53205
680,13.3335,32514.5,34489.4,40872.9,52805.4
681,13.3522,32514.5,32698.1,40864.7,50474.7
682,13.3713,32514.5,32538.9,40843.3,50626.2
683,13.39,32514.5,32850.8,40885.6,52294.9
684,13.409,32514.5,33487.1,41139.7,49675.5
685,13.4275,32514.5,33886,40907.4,51382.7
686,13.4467,32514.5,33280.6,40997,52485.9
687,13.4651,32514.5,33020.2,40725.2,52298.6
688,13.4835,32514.5,33059.9,40822.6,50215.8
689,13.502,32514.5,33268.1,40717.7,50525.9
690,13.5204,32514.5,33832,40626.2,48998.9
691,13.5387,32514.5,33302.9,40576,53747.5
692,13.5571,32514.5,33351.2,40858.5,52974.6
693,13.5755,32514.5,33256.6,40509.2,48961.7
694,13.5938,32356,32356,40961.5,54374.5
695,13.6123,32356,33371.7,40896.2,50204.1
696,13.6307,32356,33640.3,40653.3,51275.6
697,13.6492,32356,33904.9,40940.1,52374.7
698,13.6677,32356,33519.8,40927.7,50887.7
699,13.6861,32356,33090.1,40463.4,54020.5
700,13.7048,32356,33902.5,40380.9,49857.2
701,13.7231,32356,33277.5,40596.4,51257.3
702,13.7415,32356,33657.8,40664.7,51233.4
703,13.759,32356,34414,40449.9,50115.7
704,13.7774,32356,34258.1,40412,51573.8
705,13.7959,32356,32859.7,40444.5,54656.9
706,13.814,32356,33974.9,40102.8,50961.1
707,13.8324,32356,33542.5,40423.4,50267.5
708,13.8508,32356,32446.3,40892.9,51193.9
709,13.869,32356,32489.3,40500.1,49831
710,13.8874,32356,34047.2,40558.3,49472.4
711,13.9056,32356,33057,40309.2,49293.4
712,13.9239,32356,34145.1,40626.2,51699.3
713,13.9423,32356,33878.5,40237.8,49711.4
714,13.9607,32356,34327,40891.2,51391.7
715,13.9791,32356,33329.8,40267.8,49927.7
716,13.9973,32356,32871.9,40073.7,49016.7
717,14.0154,32248.4,32248.4,40304.5,50906.4
718,14.0337,32248.4,33093.6,40321.9,52091.9
719,14.0521,32248.4,34160.8,40251,49211.1
720,14.0703,32248.4,32558.3,40312.4,51333.5
721,14.0883,32248.4,33148.8,39774.3,51506.1
722,14.1064,32248.4,32851,40123.9,50421.2
723,14.1246,32248.4,33037.8,40387.1,52578.4
724,14.1428,32248.4,33186.4,40095.6,51145.4
725,14.161,32248.4,33268.2,40327.9,49250.4
726,14.1793,32248.4,33114.6,40051.1,48710.4
727,14.1972,32248.4,33819,40158.1,49513
728,14.2156,32248.4,33954.6,40899,51369.6
729,14.2338,32248.4,33683.4,40484.6,57846.1
730,14.2519,32248.4,32874.5,40114.3,48215.9
731,14.2702,32248.4,32266.6,40355.2,52528.7
732,14.2885,32248.4,33754.1,40124.5,49946.9
733,14.3067,32248.4,32452.7,40089.3,53422.1
734,14.325,32248.4,33404,40154.1,50677.9
735,14.3432,32248.4,32669.5,40492.3,51402.2
736,14.3609,32248.4,32484,39958.4,47164.2
737,14.379,32248.4,32296.5,39990,52645.1
738,14.3977,32248.4,33065.3,40404.2,50782.6
739,14.4157,32248.4,32355.3,39607.2,49930.1
740,14.4342,32248.4,33430.1,39766.5,48762.7
741,14.4527,32248.4,34291.6,39944.6,50310.7
742,14.4711,32248.4,32948.7,40273.7,51923.7
743,14.4897,32248.4,33259.3,40400.9,51848.3
744,14.508,32248.4,32964.8,39913.7,51590.1
745,14.5261,32248.4,33490.4,39777.4,49604.9
746,14.5442,32248.4,32857.8,39697.7,48326.7
747,14.5626,32248.4,32888.5,39523.1,48053.2
748,14.5813,32248.4,32275.3,39574.1,47807.8
749,14.6003,32248.4,32267.5,39422.9,52366.5
750,14.6188,32248.4,33634.1,39728.5,48948.9
751,14.6372,32248.4,33339.2,39870.8,49509.2
752,14.6555,32248.4,32672.2,39754,49373.1
753,14.674,32248.4,33308.5,39604.9,52051.5
754,14.6927,32248.4,32791.4,39681.5,50086.6
755,14.7109,32248.4,33163.7,39037.3,50405.5
756,14.7293,32061,32061,39575,51029.6
757,14.7479,32061,32296.5,39359.8,54608.1
758,14.7668,32061,32944,39466.9,47676.5
759,14.7853,32061,32290.1,39577.8,50013.6
760,14.8036,32061,33288,39636.6,47594.6
761,14.8217,32061,32176.2,39434.3,50344.5
762,14.8399,32061,32800.3,39233.3,48445.2
763,14.8583,32061,32767.3,39276,51076
764,14.8763,32061,33357,39231.4,48172.5
765,14.8945,32061,32982.3,39813.6,50742.1
766,14.9126,31979.4,31979.4,39489.2,49885.7
767,14.9307,31979.4,33297.4,39150,49707.3
768,14.949,31979.4,32219.6,39390.6,55351.5
769,14.967,31979.4,32830.5,39398.9,47738.2
770,14.9851,31979.4,33129,39262.4,48993.4
771,15.0034,31979.4,33051.6,39376.4,53594.2
772,15.0218,31979.4,32401.1,39066.8,48682.1
773,15.0397,31979.4,32823.5,38912.9,50666.5
774,15.0576,31979.4,32714.8,38993.7,48343.5
775,15.0756,31979.4,32374.8,39059.7,49595.5
776,15.0937,31979.4,33092.7,38801.5,48211.2
777,15.1117,31979.4,33057.6,39210.3,50489.5
778,15.1297,31979.4,32942.6,39267.6,48152.9
779,15.1478,31979.4,33203.6,39237.7,49774.5
780,15.1661,31979.4,33411.6,38770.4,48334.7
781,15.1842,31979.4,33320.8,39071.5,52618.9
782,15.202,31979.4,32042.5,38768,50080.4
783,15.22,31979.4,32651.3,38960.6,48605.5
784,15.2379,31979.4,33091.6,39006.3,48790.3
785,15.2559,31979.4,32171.4,39241.2,53402.1
786,15.2738,31979.4,32418.3,39242.7,49038.4
787,15.292,31979.4,32669.7,39273.7,48050.5
788,15.3101,31979.4,32921.5,39044,50057
789,15.328,31979.4,32329.4,38748.7,50991.4
790,15.3458,31979.4,32302.4,38575.5,46752.6
791,15.3637,31979.4,33099.4,39089.3,49826.1
792,15.3817,31979.4,32863,39108.9,49706.7
793,15.3995,31979.4,33288,38826,50359.9
794,15.4174,31979.4,32607.6,38939.5,48518.3
795,15.4349,31979.4,32275.3,38379.8,48668.9
796,15.4529,31979.4,32848.9,38906,51700.9
797,15.4712,31979.4,33180.8,39030.5,49974.1
798,15.4891,31979.4,32860.3,39188.5,50923.9
799,15.5069,31979.4,32152.3,39124.9,49775.5
800,15.5253,31809,31809,39139.5,49297.8
801,15.5436,31809,32132.7,39232,49278.4
802,15.5614,31809,32753.7,39015.5,50595.9
803,15.5796,31809,32772.5,39087.8,52329.6
804,15.5973,31809,31830,38799.2,49338.4
805,15.6152,31809,32474,39034.2,48662.1
806,15.6332,31809,32041.6,38832,47722.4
807,15.6509,31809,32034.2,38493.3,47986.6
808,15.6689,31809,32436.9,39164.5,47461.5
809,15.6874,31809,32246.3,38550.8,49624.9
810,15.7053,31809,32079.7,38828.5,51478.1
811,15.7229,31809,32287.6,38987.1,49120.2
812,15.7408,31809,32004,38870.3,48367.2
813,15.7586,31809,32061.5,38561.2,49466.7
814,15.7763,31809,32133.3,38600.5,49732.7
815,15.7942,31809,31990.3,38507,50543.9
816,15.8119,31809,32119.8,38554.2,49954.5
817,15.8297,31570.2,31570.2,38555.2,47694.2
818,15.8475,31570.2,32158.7,38493.9,52222.9
819,15.8648,31570.2,32175.1,38022.5,52058
820,15.8828,31570.2,32523.6,38752.4,48886.9
821,15.9009,31570.2,32050.7,38570.6,48187.2
822,15.9185,31570.2,31611,38240.7,49413
823,15.9363,31570.2,32350.7,38562.3,48308.6
824,15.9539,31570.2,32202.2,38750.2,49741.6
825,15.9716,31570.2,32070.4,38653.3,49010.7
826,15.9891,31570.2,32047.2,38282.5,47563.4
827,16.0067,31570.2,32111.8,38030.5,51814.9
828,16.0242,31570.2,32248.9,38367.3,51109
829,16.0417,31570.2,32167.3,38200.1,50147.6
830,16.0594,31570.2,32599.2,38512.3,51116.1
831,16.0769,31484.4,31484.4,38146.6,47049.3
832,16.0946,31484.4,31974.2,38310.5,47479.5
833,16.1119,31484.4,31974.9,37845.8,47351.1
834,16.1291,31484.4,31812.9,37668.1,47828.4
835,16.1461,31484.4,31526.2,37898.3,48211.9
836,16.163,31484.4,32757,37692.6,50091.5
837,16.1802,31484.4,32098.2,38095.6,47744.4
838,16.1977,31484.4,32001.4,38186.1,51905.9
839,16.2149,31484.4,32051.2,38407.2,52484.2
840,16.2317,31484.4,32115.7,38017.4,50774.7
841,16.2491,31484.4,31714.7,37937.7,52237.2
842,16.2661,31484.4,31859.2,37754.4,47812.2
843,16.2833,31484.4,31771.5,37589.2,46634.7
844,16.3006,31484.4,32378.3,37935.4,52004.4
845,16.3181,31484.4,32154.2,38397.2,47090.5
846,16.3351,31484.4,31526.2,37675.9,51062
847,16.3521,31484.4,32194,37594.3,49225
848,16.3696,31484.4,31722.8,37870.4,50405.3
849,16.3866,31484.4,31825.4,37448,49492.9
850,16.4033,31484.4,31484.4,37651.2,46557.5
851,16.4206,31484.4,31819.5,37834.7,50179.5
852,16.4378,31484.4,31688,37860.1,49187.8
853,16.4546,31365,31365,37412.4,48520.9
854,16.472,31365,31704.4,37976.8,46670
855,16.4894,31365,31526.8,37796.1,48448
856,16.5062,31365,31450,37660,45763.1
857,16.5229,31365,31680.9,37546,49680.1
858,16.541,31365,31812,37911.7,47373
859,16.5584,31365,31732.9,37454,47199.8
860,16.5759,31365,31819.5,37274.9,46704.9
861,16.5937,31365,31746.2,37996.4,50137.7
862,16.6105,31365,31654.3,37349.5,46428.4
863,16.6276,31365,31443.7,37918.9,48164.1
864,16.6447,31365,31450,37762.2,46610.8
865,16.6616,31365,31774.5,37658.6,52098.4
866,16.679,31365,31561.4,37626.6,46291.7
867,16.696,31365,31450.1,37485.4,47461.2
868,16.7132,31365,31450,37555.9,49191
869,16.7303,31365,31494.9,37681.6,49421.5
870,16.7472,31365,31687.2,37630.8,51875.5
871,16.7642,31365,31450,37550.4,46280.3
872,16.7814,31230.4,31230.4,37598.1,46604.7
873,16.7981,31230.4,31489.7,37106.7,48617.6
874,16.8157,31230.4,31688.3,37503.6,48049.7
875,16.8329,31230.4,31484.4,37561,48310.6
876,16.85,31230.4,31380.9,37798.8,47101.4
877,16.867,31230.4,31604.7,37737.3,46941.4
878,16.884,31230.4,31682.1,37187,48810.3
879,16.9007,31230.4,31450,37613,49836.9
880,16.9178,31230.4,31484.4,37355.9,54130
881,16.9348,31230.4,31565.9,37149.3,46145.3
882,16.9515,31121,31121,37317.2,47210.8
883,16.9681,31121,31604.3,36840.9,47145.8
884,16.9852,31121,31484.4,37171.4,48499
885,17.0021,31121,31348.4,37303.8,47996
886,17.0186,31121,31526.2,37067.5,48797.7
887,17.0356,31121,31206.5,37335.7,47203
888,17.0522,31121,31531.4,37259.5,46657.4
889,17.0697,31121,31418.3,36963.9,49568.3
890,17.0862,31121,31526.2,36762.1,46752.7
891,17.1034,31086.6,31086.6,37359.7,48441.6
892,17.1199,31086.6,31240.9,36803.1,47297.9
893,17.1365,31086.6,31484.4,36982.9,47538.3
894,17.153,31086.6,31485.2,37299.8,48760.7
895,17.1697,31086.6,31086.6,36765.5,48523.3
896,17.1865,31086.6,31206.8,36777.7,45156.9
897,17.2032,31086.6,31481.3,37017.7,45507.1
898,17.2199,31086.6,31111.9,36506.6,44751.2
899,17.2364,31086.6,31390.3,37031.3,49183.2
900,17.2529,31044.8,31044.8,36841.1,44581.9
901,17.2696,31010.3,31010.3,36835.6,48511.1
902,17.286,31010.3,31306.6,36531.1,50543.4
903,17.3028,30981.4,30981.4,36796.3,52709.8
904,17.319,30965.8,30965.8,36652.9,46434.1
905,17.3354,30965.8,31178.1,36789.8,44942.9
906,17.3519,30965.8,31086.6,36815.7,46682.9
907,17.3684,30965.8,31044.8,36641.4,48276.4
908,17.3849,30965.8,31010.3,36787.9,46988.1
909,17.4015,30965.8,31121,36948,47317
910,17.418,30965.8,31010.3,36615.1,44550.9
911,17.4342,30965.8,31121,36382.5,47296
912,17.4509,30965.8,31086.6,37030,48584
913,17.4673,30965.8,31248.4,36671.7,53204.6
914,17.4835,30965.8,31121,36866.3,46423.7
915,17.4999,30871.6,30871.6,36822.8,48613.6
916,17.5159,30871.6,31010.3,36327.2,50405.7
917,17.5325,30871.6,31044.8,36927.7,51355.7
918,17.5487,30860.4,30860.4,36428.1,44315
919,17.5653,30860.4,31010.3,36908.9,47589.7
920,17.5816,30860.4,30936.7,36203.4,45411.2
921,17.598,30860.4,31024.2,36439.7,48612.6
922,17.6145,30860.4,31010.3,36306.5,47072.9
923,17.6311,30860.4,30860.4,36698.5,50492.1
924,17.6472,30860.4,30936.7,36395.7,46080.3
925,17.6632,30860.4,31010.3,36222.6,49864.1
926,17.6791,30860.4,31010.3,36493.4,47906
927,17.6952,30860.4,30860.4,36202.3,45058.6
928,17.7116,30860.4,30860.4,36226.6,47514.9
929,17.7276,30860.4,30936.7,35993.1,45684.4
930,17.7437,30826,30826,35843.2,44645.1
931,17.7594,30826,30936.7,35452.5,44751.9
932,17.7752,30826,30860.4,35656.2,44713.2
933,17.7911,30826,30860.4,35771.1,45183.3
934,17.8067,30826,30860.4,35773.9,48172.8
935,17.8227,30826,30826,35929.3,46717.4
936,17.8386,30826,30826,35619.6,44370.4
937,17.8544,30826,30826,35537.5,47190.2
938,17.8698,30826,30936.7,35495.1,48124.6
939,17.8855,30826,30902.2,35698.2,46516.9
940,17.9016,30826,30860.4,35919.2,48703.9
941,17.9171,30826,30826,35456.6,46652.5
942,17.9328,30826,30826,35574.8,47013.1
943,17.9488,30826,30826,35559.7,45975.6
944,17.9645,30826,30826,35205.9,44136.6
945,17.9802,30826,30860.4,35988.7,47530.7
946,17.9961,30826,30826,35259.3,45768.1
947,18.0119,30826,30826,35221.6,56017.2
948,18.0276,30826,30860.4,35461.3,46089.1
949,18.0432,30826,30826,35256.7,47051.7
950,18.0589,30826,30826,35232.1,46090.7
951,18.0745,30826,30826,35092.7,46816.6
952,18.0903,30826,30826,35344.5,44627.3
953,18.1062,30826,30826,35250,46919.7
954,18.1218,30826,30826,35476.7,51202.7
955,18.1376,30826,30826,35326.2,49082
956,18.1531,30826,30826,34933.5,45427.8
957,18.1686,30826,30826,35139.1,47330.6
958,18.1839,30826,30826,34976,44201.1
959,18.1992,30826,30826,34543.3,45196.6
960,18.2148,30826,30826,35171.3,46035.5
961,18.2301,30826,30826,34986.3,47199.7
962,18.2457,30826,30826,34864.2,47345.3
963,18.2611,30826,30826,34859.7,44719.7
964,18.2767,30826,30826,34842.9,47825.8
965,18.2921,30826,30826,34783.6,44102.9
966,18.3074,30826,30826,34761.2,45178.4
967,18.3226,30826,30826,35049.4,48482.6
968,18.3378,30826,30826,34506.9,46130.3
969,18.3532,30826,30826,34584.6,47753
970,18.3682,30826,30826,34554.9,51098.4
971,18.3829,30826,30826,34253.1,46294.8
972,18.3978,30826,30826,34647.1,46294.1
973,18.4127,30826,30826,34520.6,43542.4
974,18.4278,30826,30826,34089.6,44132.5
975,18.4432,30826,30826,34865.4,47694.6
976,18.4581,30826,30826,34247.4,47501.5
977,18.4729,30826,30826,34227.4,42179.6
978,18.4881,30826,30826,34570.5,44038.8
979,18.5031,30826,30826,34459.4,46570.1
980,18.5177,30826,30826,33770,45462.7
981,18.5329,30826,30826,34704.8,44467.4
982,18.5474,30826,30826,33929.2,43148.3
983,18.5621,30812.6,30812.6,33974.6,47886.2
984,18.5769,30778.1,30778.1,34209,46010
985,18.5917,30778.1,30778.1,34331.5,44527.3
986,18.6066,30778.1,30826,34209.5,44519.4
987,18.6216,30778.1,30778.1,34417.6,46383
988,18.6364,30778.1,30778.1,34453.9,47919
989,18.6511,30778.1,30778.1,33969.2,45798.2
990,18.6656,30778.1,30778.1,33962,45699.8
991,18.6802,30778.1,30778.1,33992,43057.9
992,18.6946,30778.1,30778.1,34017.9,45778.8
993,18.7091,30778.1,30778.1,34176.4,44042.7
994,18.7237,30778.1,30778.1,33846.3,45826.5
995,18.7381,30778.1,30778.1,33820.5,46515.7
996,18.7525,30778.1,30778.1,33860.2,46847.2
997,18.7669,30778.1,30778.1,34005.5,43768.8
998,18.7813,30778.1,30778.1,34198.2,47090.5
999,18.7956,30778.1,30778.1,33772.2,44694.9
1000,18.8104,30778.1,30778.1,33977.7,43401.1
1001,18.825,30778.1,30778.1,33866.4,47554.5
1002,18.8393,30778.1,30778.1,33927.8,44655.9
1003,18.8534,30778.1,30778.1,33355.3,46576.2
1004,18.8681,30778.1,30778.1,33912.3,44643.2
1005,18.8826,30778.1,30778.1,33886.8,43327.9
1006,18.8969,30778.1,30778.1,33781,42279.1
1007,18.9112,30778.1,30778.1,33826.9,43160.3
1008,18.9254,30778.1,30778.1,34001.4,47190.5
1009,18.9394,30778.1,30778.1,33597.4,45923.9
1010,18.9535,30778.1,30778.1,33506.2,46217.1
1011,18.9676,30778.1,30778.1,33475.4,43752
1012,18.9814,30778.1,30778.1,33526.7,45205.8
1013,18.9957,30778.1,30778.1,33760.5,43872.9
1014,19.01,30456.9,30456.9,33578.4,43734.7
1015,19.0244,30456.9,30778.1,33799.3,43364.8
1016,19.0393,30456.9,30456.9,34209.1,45941
1017,19.0544,30456.9,30504.8,34500.6,46015.4
1018,19.0692,30456.9,30456.9,34143,41300
1019,19.0836,30456.9,30456.9,33947.3,43030.2
1020,19.0986,30456.9,30456.9,34306.5,42988.7
1021,19.1133,30456.9,30456.9,34347.7,48566
1022,19.128,30456.9,30456.9,33949.1,44533
1023,19.1421,30456.9,30456.9,33539.9,45299.4
1024,19.1565,30456.9,30456.9,33921,43650.2
1025,19.1708,30456.9,30456.9,33955.9,46259.9
1026,19.1854,30456.9,30456.9,34264.8,44990.4
1027,19.2005,30456.9,30456.9,34424.2,44301.7
1028,19.2151,30456.9,30456.9,34177.4,47640.4
1029,19.2297,30456.9,30456.9,34136.4,44288.7
1030,19.2439,30456.9,30456.9,34143.4,44569.7
1031,19.2587,30456.9,30456.9,34636.9,45572
1032,19.2735,30456.9,30456.9,34660.8,45068.1
1033,19.2882,30456.9,30456.9,34282.2,45813.2
1034,19.3028,30456.9,30456.9,34149.8,44307.8
1035,19.3173,30456.9,30456.9,34345.2,45531.4
1036,19.3322,30456.9,30456.9,34514.8,45044.1
1037,19.3466,30456.9,30456.9,34480.7,43005
1038,19.3611,30456.9,30456.9,34401.7,48202.8
1039,19.3754,30456.9,30456.9,33629.7,41818.9
1040,19.3901,30456.9,30456.9,33946.1,43556
1041,19.405,30456.9,30456.9,34045.6,44233.9
1042,19.4198,30456.9,30456.9,34774.8,44066.4
1043,19.4343,30456.9,30456.9,34380,45905.4
1044,19.4487,30456.9,30456.9,34197.9,45615.7
1045,19.4633,30456.9,30456.9,34198.1,42377.5
1046,19.478,30456.9,30456.9,34349.6,46026.9
1047,19.4925,30456.9,30456.9,34122.4,44712.6
1048,19.5068,30456.9,30456.9,34384,46013
1049,19.5215,30456.9,30456.9,34106,45940.5
1050,19.5361,30456.9,30456.9,34331.1,43899.4
1051,19.5506,30456.9,30456.9,34448.5,45235.3
1052,19.5648,30456.9,30456.9,34229.7,48231
1053,19.5791,30456.9,30456.9,34266.7,46726.3
1054,19.5933,30456.9,30456.9,34210.2,42701.3
1055,19.608,30456.9,30456.9,34019,42038.4
1056,19.6225,30456.9,30456.9,34192,45515.2
1057,19.6367,30456.9,30456.9,33807.2,43681.7
1058,19.6511,30456.9,30456.9,34428,48527.2
1059,19.6655,30456.9,30456.9,34251.4,43203.3
1060,19.68,30456.9,30456.9,34205.5,46684.2
1061,19.6946,30456.9,30456.9,34613.4,46201.5
1062,19.709,30456.9,30456.9,34124.4,46265.4
1063,19.7229,30456.9,30456.9,34088.1,46651.1
1064,19.7373,30456.9,30456.9,33923,46563.5
1065,19.7518,30456.9,30456.9,34253.7,44793.4
1066,19.766,30456.9,30456.9,34274.2,45508.7
1067,19.7803,30456.9,30456.9,34228.4,42707.2
1068,19.7945,30456.9,30456.9,34349.7,42634.1
1069,19.8087,30456.9,30456.9,34021.5,45470.3
1070,19.8231,30456.9,30456.9,34294.1,44792.9
1071,19.8372,30456.9,30456.9,33840.2,45871.4
1072,19.8517,30456.9,30456.9,34482.3,44497.5
1073,19.8662,30456.9,30456.9,34470.7,43935.7
1074,19.8803,30456.9,30456.9,34016.4,43423.2
1075,19.8947,30456.9,30456.9,34382.4,45620.8
1076,19.9088,30456.9,30456.9,34040,45662.9
1077,19.9233,30456.9,30456.9,34059.3,45266.2
1078,19.9378,30456.9,30456.9,34594.5,43393.5
1079,19.9522,30456.9,30456.9,34716.2,49277.6
1080,19.9663,30456.9,30456.9,33430.3,41877.7
1081,19.9806,30456.9,30456.9,34030.4,45082.6
1082,19.9953,30456.9,30456.9,34211.7,44775.8
1083,20.0092,30456.9,30456.9,34073.9,43019.8
1084,20.0234,30456.9,30456.9,34501.9,44448.6
1085,20.0374,30456.9,30456.9,34240.3,45526
1086,20.0513,30456.9,30456.9,33805.8,42190.9
